Nodes initialized
ToRs initialized
Links initialized
Running with a link bandwidth of: 100.000000Gbps
Running with a slot length of 0.640000ns
SW delay: 500.000000 ns (781 timeslots)
Per hop propagation delay: 10.000000 ns (16 timeslots)
Bytes sent per timeslot 8
Opening tracefile mix_memcached0.2_dctcp0.8.csv
initialized flow 0 (0, -1), src 21 dst 24, flow_size 52560B (6570) ts 820213
20110: Flow 2165 finished in 397 timeslots, 365 blocks received
20160: Flow 21 finished in 5040 timeslots, 365 blocks received
Created RRESP flow 2170, requester: 35 responder 61, flow_size 146000B ts 20186, num of flows: 2171
20190: Flow 311 finished in 38 timeslots, 3 blocks received
20237: Flow 1349 finished in 35 timeslots, 3 blocks received
Created RRESP flow 2171, requester: 55 responder 29, flow_size 2920B ts 20286, num of flows: 2172
20288: Flow 108 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2172, requester: 27 responder 22, flow_size 1460B ts 20299, num of flows: 2173
20298: Flow 606 finished in 10137 timeslots, 183 blocks received
Created RRESP flow 2173, requester: 33 responder 22, flow_size 2920B ts 20380, num of flows: 2174
20382: Flow 640 finished in 36 timeslots, 3 blocks received
20514: Flow 2172 finished in 215 timeslots, 183 blocks received
20593: Flow 2154 finished in 1434 timeslots, 1278 blocks received
20647: Flow 1862 finished in 431 timeslots, 365 blocks received
Created RRESP flow 2174, requester: 30 responder 57, flow_size 2920B ts 20664, num of flows: 2175
20666: Flow 1243 finished in 36 timeslots, 3 blocks received
20691: Flow 1541 finished in 9349 timeslots, 548 blocks received
20913: Flow 2173 finished in 533 timeslots, 365 blocks received
21061: Flow 2174 finished in 397 timeslots, 365 blocks received
21132: Flow 572 finished in 37 timeslots, 3 blocks received
Created RRESP flow 2175, requester: 22 responder 53, flow_size 1460B ts 21180, num of flows: 2176
21185: Flow 372 finished in 39 timeslots, 3 blocks received
21217: Flow 906 finished in 35 timeslots, 3 blocks received
21248: Flow 1690 finished in 264 timeslots, 183 blocks received
Created RRESP flow 2176, requester: 43 responder 60, flow_size 2920B ts 21250, num of flows: 2177
21252: Flow 45 finished in 38 timeslots, 3 blocks received
21316: Flow 340 finished in 618 timeslots, 548 blocks received
21319: Flow 1478 finished in 253 timeslots, 183 blocks received
Created RRESP flow 2177, requester: 3 responder 20, flow_size 13140B ts 21352, num of flows: 2178
21354: Flow 1795 finished in 266 timeslots, 3 blocks received
21359: Flow 1460 finished in 806 timeslots, 548 blocks received
21529: Flow 654 finished in 8533 timeslots, 2738 blocks received
Created RRESP flow 2178, requester: 25 responder 45, flow_size 2920B ts 21603, num of flows: 2179
21605: Flow 1271 finished in 36 timeslots, 3 blocks received
21647: Flow 2176 finished in 397 timeslots, 365 blocks received
21689: Flow 46 finished in 38 timeslots, 3 blocks received
Created RRESP flow 2179, requester: 4 responder 39, flow_size 2920B ts 21824, num of flows: 2180
21826: Flow 96 finished in 36 timeslots, 3 blocks received
22199: Flow 1061 finished in 431 timeslots, 365 blocks received
Created RRESP flow 2180, requester: 50 responder 41, flow_size 1460B ts 22204, num of flows: 2181
22206: Flow 1879 finished in 36 timeslots, 3 blocks received
22221: Flow 2179 finished in 397 timeslots, 365 blocks received
22295: Flow 566 finished in 10658 timeslots, 2738 blocks received
22316: Flow 147 finished in 431 timeslots, 365 blocks received
22326: Flow 2178 finished in 723 timeslots, 365 blocks received
22336: Flow 976 finished in 35 timeslots, 3 blocks received
22358: Flow 365 finished in 378 timeslots, 3 blocks received
22494: Flow 660 finished in 614 timeslots, 548 blocks received
22555: Flow 417 finished in 249 timeslots, 183 blocks received
22989: Flow 1098 finished in 431 timeslots, 365 blocks received
22990: Flow 1565 finished in 980 timeslots, 913 blocks received
23027: Flow 2177 finished in 1675 timeslots, 1643 blocks received
23032: Flow 1328 finished in 403 timeslots, 183 blocks received
Created RRESP flow 2181, requester: 43 responder 59, flow_size 1460B ts 23092, num of flows: 2182
23097: Flow 1047 finished in 40 timeslots, 3 blocks received
23261: Flow 1773 finished in 614 timeslots, 548 blocks received
23307: Flow 2181 finished in 215 timeslots, 183 blocks received
Created RRESP flow 2182, requester: 9 responder 20, flow_size 2920B ts 23317, num of flows: 2183
23319: Flow 662 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2183, requester: 7 responder 20, flow_size 2920B ts 23321, num of flows: 2184
23323: Flow 1535 finished in 36 timeslots, 3 blocks received
23329: Flow 1397 finished in 35 timeslots, 3 blocks received
23344: Flow 1485 finished in 243 timeslots, 3 blocks received
23427: Flow 1701 finished in 250 timeslots, 183 blocks received
23473: Flow 1927 finished in 431 timeslots, 365 blocks received
Created RRESP flow 2184, requester: 26 responder 36, flow_size 4380B ts 23509, num of flows: 2185
23511: Flow 1740 finished in 58 timeslots, 3 blocks received
23568: Flow 927 finished in 35 timeslots, 3 blocks received
23669: Flow 691 finished in 38 timeslots, 3 blocks received
Created RRESP flow 2185, requester: 16 responder 39, flow_size 1460B ts 23709, num of flows: 2186
23714: Flow 2182 finished in 397 timeslots, 365 blocks received
23714: Flow 780 finished in 17579 timeslots, 11315 blocks received
23924: Flow 2185 finished in 215 timeslots, 183 blocks received
Created RRESP flow 2186, requester: 16 responder 59, flow_size 1460B ts 23930, num of flows: 2187
23930: Flow 1797 finished in 543 timeslots, 183 blocks received
24038: Flow 120 finished in 250 timeslots, 183 blocks received
24041: Flow 464 finished in 35 timeslots, 3 blocks received
24113: Flow 2183 finished in 792 timeslots, 365 blocks received
24132: Flow 290 finished in 35 timeslots, 3 blocks received
24145: Flow 2186 finished in 215 timeslots, 183 blocks received
Created RRESP flow 2187, requester: 16 responder 36, flow_size 1460B ts 24146, num of flows: 2188
24196: Flow 30 finished in 35 timeslots, 3 blocks received
Created RRESP flow 2188, requester: 39 responder 48, flow_size 2920B ts 24240, num of flows: 2189
24245: Flow 359 finished in 55 timeslots, 3 blocks received
Created RRESP flow 2189, requester: 18 responder 21, flow_size 1460B ts 24252, num of flows: 2190
24254: Flow 49 finished in 36 timeslots, 3 blocks received
24467: Flow 2189 finished in 215 timeslots, 183 blocks received
24505: Flow 2184 finished in 996 timeslots, 548 blocks received
Created RRESP flow 2190, requester: 59 responder 16, flow_size 2920B ts 24561, num of flows: 2191
24566: Flow 2086 finished in 13732 timeslots, 8760 blocks received
Created RRESP flow 2191, requester: 40 responder 36, flow_size 4380B ts 24621, num of flows: 2192
24623: Flow 1734 finished in 36 timeslots, 3 blocks received
24637: Flow 2188 finished in 397 timeslots, 365 blocks received
24678: Flow 856 finished in 614 timeslots, 548 blocks received
24718: Flow 1605 finished in 305 timeslots, 183 blocks received
24784: Flow 2123 finished in 9760 timeslots, 183 blocks received
Created RRESP flow 2192, requester: 12 responder 18, flow_size 1460B ts 24785, num of flows: 2193
24785: Flow 2187 finished in 639 timeslots, 183 blocks received
Created RRESP flow 2193, requester: 16 responder 47, flow_size 1460B ts 24786, num of flows: 2194
24843: Flow 2099 finished in 12449 timeslots, 1095 blocks received
Created RRESP flow 2194, requester: 19 responder 29, flow_size 1460B ts 24844, num of flows: 2195
Created RRESP flow 2195, requester: 43 responder 31, flow_size 1460B ts 24872, num of flows: 2196
24877: Flow 202 finished in 41 timeslots, 3 blocks received
24882: Flow 1304 finished in 12393 timeslots, 3 blocks received
Created RRESP flow 2196, requester: 39 responder 8, flow_size 1460B ts 24955, num of flows: 2197
Created RRESP flow 2197, requester: 59 responder 28, flow_size 170820B ts 24959, num of flows: 2198
24958: Flow 2190 finished in 397 timeslots, 365 blocks received
24960: Flow 88 finished in 44 timeslots, 3 blocks received
25000: Flow 2192 finished in 215 timeslots, 183 blocks received
Created RRESP flow 2198, requester: 12 responder 13, flow_size 1460B ts 25001, num of flows: 2199
25004: Flow 2193 finished in 218 timeslots, 183 blocks received
Created RRESP flow 2199, requester: 46 responder 19, flow_size 2920B ts 25025, num of flows: 2200
25027: Flow 1961 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2200, requester: 17 responder 37, flow_size 1460B ts 25088, num of flows: 2201
25087: Flow 2195 finished in 215 timeslots, 183 blocks received
25090: Flow 1809 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2201, requester: 9 responder 14, flow_size 1460B ts 25161, num of flows: 2202
25165: Flow 645 finished in 39 timeslots, 3 blocks received
25303: Flow 2200 finished in 215 timeslots, 183 blocks received
25366: Flow 2166 finished in 5608 timeslots, 548 blocks received
Created RRESP flow 2202, requester: 2 responder 17, flow_size 1460B ts 25367, num of flows: 2203
25367: Flow 2191 finished in 746 timeslots, 548 blocks received
25422: Flow 2199 finished in 397 timeslots, 365 blocks received
25440: Flow 1218 finished in 249 timeslots, 183 blocks received
Created RRESP flow 2203, requester: 34 responder 24, flow_size 2920B ts 25539, num of flows: 2204
25541: Flow 70 finished in 36 timeslots, 3 blocks received
25582: Flow 2202 finished in 215 timeslots, 183 blocks received
25584: Flow 2180 finished in 3380 timeslots, 183 blocks received
25621: Flow 1996 finished in 684 timeslots, 548 blocks received
25798: Flow 1491 finished in 12733 timeslots, 183 blocks received
25801: Flow 31 finished in 14118 timeslots, 183 blocks received
Created RRESP flow 2204, requester: 2 responder 8, flow_size 84680B ts 25808, num of flows: 2205
25842: Flow 859 finished in 249 timeslots, 183 blocks received
Created RRESP flow 2205, requester: 41 responder 28, flow_size 1460B ts 25967, num of flows: 2206
25969: Flow 1910 finished in 36 timeslots, 3 blocks received
26074: Flow 955 finished in 9024 timeslots, 8943 blocks received
26096: Flow 1502 finished in 35 timeslots, 3 blocks received
Created RRESP flow 2206, requester: 26 responder 15, flow_size 7300B ts 26206, num of flows: 2207
26208: Flow 1353 finished in 36 timeslots, 3 blocks received
26209: Flow 68 finished in 35 timeslots, 3 blocks received
26293: Flow 2167 finished in 6433 timeslots, 183 blocks received
26298: Flow 578 finished in 35 timeslots, 3 blocks received
26451: Flow 1931 finished in 12488 timeslots, 12410 blocks received
Created RRESP flow 2207, requester: 49 responder 23, flow_size 1460B ts 26468, num of flows: 2208
26467: Flow 77 finished in 8613 timeslots, 365 blocks received
Created RRESP flow 2208, requester: 52 responder 17, flow_size 1460B ts 26487, num of flows: 2209
26489: Flow 1237 finished in 11592 timeslots, 3 blocks received
26509: Flow 683 finished in 6502 timeslots, 183 blocks received
26526: Flow 1956 finished in 10635 timeslots, 3 blocks received
Created RRESP flow 2209, requester: 47 responder 22, flow_size 1460B ts 26533, num of flows: 2210
Created RRESP flow 2210, requester: 63 responder 24, flow_size 2920B ts 26534, num of flows: 2211
26535: Flow 127 finished in 36 timeslots, 3 blocks received
26536: Flow 1876 finished in 36 timeslots, 3 blocks received
26565: Flow 1527 finished in 249 timeslots, 183 blocks received
26579: Flow 1559 finished in 38 timeslots, 3 blocks received
26683: Flow 2207 finished in 215 timeslots, 183 blocks received
Created RRESP flow 2211, requester: 55 responder 40, flow_size 2920B ts 26695, num of flows: 2212
26694: Flow 2171 finished in 6408 timeslots, 365 blocks received
Created RRESP flow 2212, requester: 52 responder 36, flow_size 2920B ts 26703, num of flows: 2213
26702: Flow 2208 finished in 215 timeslots, 183 blocks received
26725: Flow 1248 finished in 5010 timeslots, 183 blocks received
Created RRESP flow 2213, requester: 29 responder 14, flow_size 1460B ts 26736, num of flows: 2214
Created RRESP flow 2214, requester: 17 responder 7, flow_size 4380B ts 26738, num of flows: 2215
26740: Flow 1475 finished in 140 timeslots, 3 blocks received
26741: Flow 141 finished in 4606 timeslots, 3 blocks received
26743: Flow 2133 finished in 10191 timeslots, 183 blocks received
26748: Flow 2209 finished in 215 timeslots, 183 blocks received
Created RRESP flow 2215, requester: 3 responder 40, flow_size 4380B ts 26754, num of flows: 2216
26756: Flow 1633 finished in 36 timeslots, 3 blocks received
26893: Flow 105 finished in 48 timeslots, 3 blocks received
26958: Flow 2194 finished in 2114 timeslots, 183 blocks received
Created RRESP flow 2216, requester: 15 responder 9, flow_size 1460B ts 26960, num of flows: 2217
26959: Flow 184 finished in 9550 timeslots, 183 blocks received
27001: Flow 1853 finished in 249 timeslots, 183 blocks received
27088: Flow 644 finished in 38 timeslots, 3 blocks received
27092: Flow 2211 finished in 397 timeslots, 365 blocks received
27100: Flow 2212 finished in 397 timeslots, 365 blocks received
27151: Flow 2206 finished in 945 timeslots, 913 blocks received
Created RRESP flow 2217, requester: 26 responder 8, flow_size 1460B ts 27165, num of flows: 2218
Created RRESP flow 2218, requester: 19 responder 10, flow_size 4380B ts 27175, num of flows: 2219
27174: Flow 553 finished in 14641 timeslots, 183 blocks received
27175: Flow 2216 finished in 215 timeslots, 183 blocks received
27210: Flow 1464 finished in 35 timeslots, 3 blocks received
27313: Flow 594 finished in 1104 timeslots, 548 blocks received
27316: Flow 191 finished in 48 timeslots, 3 blocks received
27318: Flow 2214 finished in 580 timeslots, 548 blocks received
27540: Flow 773 finished in 13318 timeslots, 183 blocks received
27674: Flow 2215 finished in 920 timeslots, 548 blocks received
27756: Flow 904 finished in 5189 timeslots, 183 blocks received
27787: Flow 912 finished in 184 timeslots, 3 blocks received
27927: Flow 1022 finished in 249 timeslots, 183 blocks received
28060: Flow 975 finished in 35 timeslots, 3 blocks received
28069: Flow 998 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2219, requester: 51 responder 28, flow_size 1460B ts 28078, num of flows: 2220
28083: Flow 157 finished in 39 timeslots, 3 blocks received
Created RRESP flow 2220, requester: 49 responder 7, flow_size 2920B ts 28147, num of flows: 2221
28149: Flow 1776 finished in 36 timeslots, 3 blocks received
28154: Flow 774 finished in 817 timeslots, 365 blocks received
Created RRESP flow 2221, requester: 15 responder 63, flow_size 4380B ts 28155, num of flows: 2222
28302: Flow 2218 finished in 1127 timeslots, 548 blocks received
28390: Flow 1838 finished in 431 timeslots, 365 blocks received
Created RRESP flow 2222, requester: 3 responder 36, flow_size 1460B ts 28407, num of flows: 2223
28409: Flow 1462 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2223, requester: 44 responder 29, flow_size 2920B ts 28458, num of flows: 2224
28460: Flow 783 finished in 36 timeslots, 3 blocks received
28579: Flow 281 finished in 38 timeslots, 3 blocks received
28606: Flow 1068 finished in 354 timeslots, 183 blocks received
28628: Flow 2169 finished in 8616 timeslots, 8578 blocks received
28635: Flow 1510 finished in 35 timeslots, 3 blocks received
28667: Flow 449 finished in 7589 timeslots, 3 blocks received
28693: Flow 320 finished in 35 timeslots, 3 blocks received
28704: Flow 436 finished in 6052 timeslots, 3 blocks received
28738: Flow 2221 finished in 583 timeslots, 548 blocks received
28792: Flow 922 finished in 249 timeslots, 183 blocks received
Created RRESP flow 2224, requester: 18 responder 36, flow_size 1460B ts 28805, num of flows: 2225
28805: Flow 2222 finished in 398 timeslots, 183 blocks received
28807: Flow 41 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2225, requester: 3 responder 13, flow_size 1460B ts 28810, num of flows: 2226
28838: Flow 1360 finished in 2560 timeslots, 183 blocks received
28855: Flow 2223 finished in 397 timeslots, 365 blocks received
28909: Flow 2220 finished in 762 timeslots, 365 blocks received
28922: Flow 2196 finished in 3967 timeslots, 183 blocks received
Created RRESP flow 2226, requester: 39 responder 63, flow_size 1460B ts 28923, num of flows: 2227
28929: Flow 200 finished in 35 timeslots, 3 blocks received
28955: Flow 1547 finished in 10325 timeslots, 183 blocks received
28982: Flow 972 finished in 614 timeslots, 548 blocks received
Created RRESP flow 2227, requester: 11 responder 5, flow_size 1460B ts 29010, num of flows: 2228
29013: Flow 1188 finished in 38 timeslots, 3 blocks received
29074: Flow 285 finished in 249 timeslots, 183 blocks received
29138: Flow 2226 finished in 215 timeslots, 183 blocks received
29169: Flow 614 finished in 35 timeslots, 3 blocks received
29200: Flow 532 finished in 431 timeslots, 365 blocks received
29206: Flow 1277 finished in 35 timeslots, 3 blocks received
29225: Flow 2227 finished in 215 timeslots, 183 blocks received
29266: Flow 1403 finished in 249 timeslots, 183 blocks received
29388: Flow 2224 finished in 583 timeslots, 183 blocks received
Created RRESP flow 2228, requester: 21 responder 62, flow_size 2920B ts 29485, num of flows: 2229
29490: Flow 1370 finished in 39 timeslots, 3 blocks received
29721: Flow 1848 finished in 29412 timeslots, 3468 blocks received
Created RRESP flow 2229, requester: 15 responder 51, flow_size 2920B ts 29783, num of flows: 2230
29785: Flow 1503 finished in 36 timeslots, 3 blocks received
29814: Flow 173 finished in 19351 timeslots, 18068 blocks received
29882: Flow 2228 finished in 397 timeslots, 365 blocks received
Created RRESP flow 2230, requester: 56 responder 19, flow_size 2920B ts 30032, num of flows: 2231
30032: Flow 2105 finished in 17369 timeslots, 183 blocks received
Created RRESP flow 2231, requester: 53 responder 14, flow_size 71540B ts 30081, num of flows: 2232
30086: Flow 1589 finished in 15191 timeslots, 3 blocks received
30120: Flow 2103 finished in 17564 timeslots, 17520 blocks received
30149: Flow 1382 finished in 35 timeslots, 3 blocks received
Created RRESP flow 2232, requester: 1 responder 22, flow_size 2920B ts 30156, num of flows: 2233
30158: Flow 1561 finished in 16611 timeslots, 3 blocks received
30181: Flow 2229 finished in 398 timeslots, 365 blocks received
30200: Flow 892 finished in 797 timeslots, 3 blocks received
30213: Flow 44 finished in 11272 timeslots, 365 blocks received
30303: Flow 2141 finished in 13039 timeslots, 183 blocks received
Created RRESP flow 2233, requester: 30 responder 34, flow_size 2920B ts 30310, num of flows: 2234
30312: Flow 561 finished in 36 timeslots, 3 blocks received
30334: Flow 196 finished in 12063 timeslots, 183 blocks received
30340: Flow 1513 finished in 9549 timeslots, 3 blocks received
30373: Flow 122 finished in 431 timeslots, 365 blocks received
30431: Flow 2230 finished in 399 timeslots, 365 blocks received
Created RRESP flow 2234, requester: 56 responder 28, flow_size 1460B ts 30434, num of flows: 2235
30445: Flow 916 finished in 979 timeslots, 913 blocks received
30550: Flow 415 finished in 16991 timeslots, 183 blocks received
Created RRESP flow 2235, requester: 1 responder 10, flow_size 1460B ts 30554, num of flows: 2236
30556: Flow 953 finished in 35 timeslots, 3 blocks received
30557: Flow 2175 finished in 9377 timeslots, 183 blocks received
Created RRESP flow 2236, requester: 54 responder 40, flow_size 4380B ts 30614, num of flows: 2237
30613: Flow 836 finished in 13476 timeslots, 365 blocks received
30707: Flow 2233 finished in 397 timeslots, 365 blocks received
30736: Flow 2232 finished in 580 timeslots, 365 blocks received
30755: Flow 1433 finished in 9408 timeslots, 1460 blocks received
30901: Flow 1457 finished in 35 timeslots, 3 blocks received
30919: Flow 2235 finished in 365 timeslots, 183 blocks received
30955: Flow 1295 finished in 5441 timeslots, 365 blocks received
30992: Flow 1982 finished in 35 timeslots, 3 blocks received
31061: Flow 55 finished in 743 timeslots, 548 blocks received
31098: Flow 525 finished in 372 timeslots, 3 blocks received
31135: Flow 1952 finished in 176 timeslots, 3 blocks received
Created RRESP flow 2237, requester: 20 responder 56, flow_size 1460B ts 31159, num of flows: 2238
31161: Flow 1905 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2238, requester: 25 responder 5, flow_size 1460B ts 31184, num of flows: 2239
31186: Flow 510 finished in 36 timeslots, 3 blocks received
31194: Flow 2236 finished in 580 timeslots, 548 blocks received
31249: Flow 855 finished in 35 timeslots, 3 blocks received
Created RRESP flow 2239, requester: 15 responder 4, flow_size 1460B ts 31294, num of flows: 2240
31296: Flow 1468 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2240, requester: 14 responder 16, flow_size 1460B ts 31329, num of flows: 2241
31347: Flow 426 finished in 11571 timeslots, 10768 blocks received
Created RRESP flow 2241, requester: 55 responder 48, flow_size 2920B ts 31406, num of flows: 2242
31411: Flow 475 finished in 60 timeslots, 3 blocks received
31412: Flow 966 finished in 2286 timeslots, 183 blocks received
31452: Flow 2238 finished in 268 timeslots, 183 blocks received
31509: Flow 2239 finished in 215 timeslots, 183 blocks received
31544: Flow 2240 finished in 215 timeslots, 183 blocks received
31557: Flow 2237 finished in 398 timeslots, 183 blocks received
31564: Flow 1332 finished in 20091 timeslots, 183 blocks received
Created RRESP flow 2242, requester: 27 responder 63, flow_size 2920B ts 31566, num of flows: 2243
31604: Flow 1913 finished in 11579 timeslots, 3 blocks received
31677: Flow 703 finished in 35 timeslots, 3 blocks received
31822: Flow 2198 finished in 6821 timeslots, 183 blocks received
31859: Flow 1138 finished in 5920 timeslots, 3 blocks received
31957: Flow 1664 finished in 35 timeslots, 3 blocks received
31965: Flow 2242 finished in 399 timeslots, 365 blocks received
31980: Flow 1957 finished in 249 timeslots, 183 blocks received
31993: Flow 1656 finished in 17028 timeslots, 548 blocks received
32038: Flow 874 finished in 5483 timeslots, 183 blocks received
Created RRESP flow 2243, requester: 12 responder 47, flow_size 1460B ts 32042, num of flows: 2244
Created RRESP flow 2244, requester: 22 responder 48, flow_size 1460B ts 32055, num of flows: 2245
32059: Flow 1493 finished in 617 timeslots, 3 blocks received
32076: Flow 2225 finished in 3266 timeslots, 183 blocks received
32119: Flow 160 finished in 35 timeslots, 3 blocks received
Created RRESP flow 2245, requester: 45 responder 14, flow_size 1460B ts 32157, num of flows: 2246
32157: Flow 1532 finished in 8462 timeslots, 8395 blocks received
32177: Flow 217 finished in 35 timeslots, 3 blocks received
32194: Flow 1989 finished in 5441 timeslots, 3 blocks received
32213: Flow 143 finished in 249 timeslots, 183 blocks received
Created RRESP flow 2246, requester: 12 responder 61, flow_size 1460B ts 32258, num of flows: 2247
32258: Flow 2243 finished in 216 timeslots, 183 blocks received
32292: Flow 383 finished in 676 timeslots, 183 blocks received
32352: Flow 266 finished in 9492 timeslots, 2920 blocks received
Created RRESP flow 2247, requester: 27 responder 4, flow_size 1460B ts 32364, num of flows: 2248
32363: Flow 1081 finished in 5297 timeslots, 365 blocks received
32374: Flow 1837 finished in 35 timeslots, 3 blocks received
32445: Flow 1752 finished in 3381 timeslots, 183 blocks received
Created RRESP flow 2248, requester: 18 responder 10, flow_size 1460B ts 32452, num of flows: 2249
32454: Flow 280 finished in 36 timeslots, 3 blocks received
32455: Flow 809 finished in 35 timeslots, 3 blocks received
32505: Flow 148 finished in 431 timeslots, 365 blocks received
Created RRESP flow 2249, requester: 19 responder 22, flow_size 2920B ts 32506, num of flows: 2250
Created RRESP flow 2250, requester: 3 responder 1, flow_size 1460B ts 32509, num of flows: 2251
32508: Flow 341 finished in 252 timeslots, 183 blocks received
32525: Flow 516 finished in 35 timeslots, 3 blocks received
32529: Flow 107 finished in 431 timeslots, 365 blocks received
32562: Flow 1078 finished in 35 timeslots, 3 blocks received
32576: Flow 1992 finished in 38 timeslots, 3 blocks received
Created RRESP flow 2251, requester: 27 responder 15, flow_size 7300B ts 32580, num of flows: 2252
32579: Flow 2247 finished in 215 timeslots, 183 blocks received
32608: Flow 299 finished in 37 timeslots, 3 blocks received
Created RRESP flow 2252, requester: 11 responder 1, flow_size 2920B ts 32761, num of flows: 2253
32763: Flow 717 finished in 36 timeslots, 3 blocks received
32850: Flow 2248 finished in 398 timeslots, 183 blocks received
32906: Flow 2249 finished in 400 timeslots, 365 blocks received
32943: Flow 1553 finished in 345 timeslots, 3 blocks received
32986: Flow 1618 finished in 144 timeslots, 3 blocks received
33363: Flow 15 finished in 37 timeslots, 3 blocks received
Created RRESP flow 2253, requester: 54 responder 28, flow_size 1460B ts 33464, num of flows: 2254
33469: Flow 811 finished in 44 timeslots, 3 blocks received
33476: Flow 86 finished in 35 timeslots, 3 blocks received
33480: Flow 204 finished in 249 timeslots, 183 blocks received
33528: Flow 2251 finished in 948 timeslots, 913 blocks received
33692: Flow 1179 finished in 431 timeslots, 365 blocks received
33704: Flow 1477 finished in 38 timeslots, 3 blocks received
Created RRESP flow 2254, requester: 7 responder 15, flow_size 1460B ts 33706, num of flows: 2255
33708: Flow 1117 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2255, requester: 60 responder 46, flow_size 128480B ts 33732, num of flows: 2256
33731: Flow 1018 finished in 1725 timeslots, 1095 blocks received
33810: Flow 1458 finished in 431 timeslots, 365 blocks received
Created RRESP flow 2256, requester: 20 responder 0, flow_size 4380B ts 33828, num of flows: 2257
33832: Flow 1043 finished in 38 timeslots, 3 blocks received
Created RRESP flow 2257, requester: 10 responder 42, flow_size 2920B ts 33843, num of flows: 2258
33846: Flow 1197 finished in 38 timeslots, 3 blocks received
33921: Flow 2254 finished in 215 timeslots, 183 blocks received
34048: Flow 674 finished in 41 timeslots, 3 blocks received
34109: Flow 1840 finished in 5181 timeslots, 548 blocks received
34215: Flow 623 finished in 35 timeslots, 3 blocks received
34224: Flow 585 finished in 44 timeslots, 3 blocks received
34408: Flow 2256 finished in 580 timeslots, 548 blocks received
Created RRESP flow 2258, requester: 15 responder 5, flow_size 1460B ts 34454, num of flows: 2259
34456: Flow 576 finished in 36 timeslots, 3 blocks received
34529: Flow 228 finished in 2090 timeslots, 365 blocks received
34568: Flow 545 finished in 35 timeslots, 3 blocks received
34669: Flow 2258 finished in 215 timeslots, 183 blocks received
34705: Flow 1329 finished in 431 timeslots, 365 blocks received
34714: Flow 986 finished in 20581 timeslots, 3103 blocks received
34763: Flow 1520 finished in 2152 timeslots, 183 blocks received
Created RRESP flow 2259, requester: 27 responder 21, flow_size 1460B ts 34768, num of flows: 2260
34770: Flow 1097 finished in 36 timeslots, 3 blocks received
34887: Flow 1668 finished in 40 timeslots, 3 blocks received
34904: Flow 303 finished in 1047 timeslots, 548 blocks received
34947: Flow 990 finished in 562 timeslots, 3 blocks received
Created RRESP flow 2260, requester: 33 responder 43, flow_size 2920B ts 35023, num of flows: 2261
35025: Flow 1417 finished in 36 timeslots, 3 blocks received
35086: Flow 186 finished in 35 timeslots, 3 blocks received
35188: Flow 571 finished in 37 timeslots, 3 blocks received
35212: Flow 175 finished in 35 timeslots, 3 blocks received
35288: Flow 182 finished in 249 timeslots, 183 blocks received
35420: Flow 2260 finished in 397 timeslots, 365 blocks received
Created RRESP flow 2261, requester: 33 responder 51, flow_size 4380B ts 35421, num of flows: 2262
35425: Flow 764 finished in 35 timeslots, 3 blocks received
35492: Flow 362 finished in 35 timeslots, 3 blocks received
Created RRESP flow 2262, requester: 7 responder 22, flow_size 1460B ts 35516, num of flows: 2263
35518: Flow 400 finished in 36 timeslots, 3 blocks received
35731: Flow 2262 finished in 215 timeslots, 183 blocks received
Created RRESP flow 2263, requester: 58 responder 19, flow_size 2920B ts 35804, num of flows: 2264
35806: Flow 69 finished in 36 timeslots, 3 blocks received
Created RRESP flow 2264, requester: 15 responder 13, flow_size 1460B ts 35811, num of flows: 2265
35815: Flow 1847 finished in 43 timeslots, 3 blocks received
Created RRESP flow 2265, requester: 36 responder 12, flow_size 1460B ts 35858, num of flows: 2266
35860: Flow 242 finished in 36 timeslots, 3 blocks received
35993: Flow 1955 finished in 43 timeslots, 3 blocks received
36001: Flow 2261 finished in 580 timeslots, 548 blocks received
36026: Flow 2264 finished in 215 timeslots, 183 blocks received
36073: Flow 2265 finished in 215 timeslots, 183 blocks received
36077: Flow 1049 finished in 260 timeslots, 183 blocks received
Created RRESP flow 2266, requester: 7 responder 22, flow_size 1460B ts 36122, num of flows: 2267
36124: Flow 413 finished in 36 timeslots, 3 blocks received
36164: Flow 1680 finished in 35 timeslots, 3 blocks received
36201: Flow 2263 finished in 397 timeslots, 365 blocks received
36337: Flow 2266 finished in 215 timeslots, 183 blocks received
36379: Flow 1511 finished in 38 timeslots, 3 blocks received
36429: Flow 1984 finished in 35 timeslots, 3 blocks received
36433: Flow 1771 finished in 672 timeslots, 365 blocks received
36634: Flow 1933 finished in 35 timeslots, 3 blocks received
Created RRESP flow 2267, requester: 38 responder 0, flow_size 1460B ts 36656, num of flows: 2268
36660: Flow 642 finished in 44 timeslots, 3 blocks received
36660: Flow 1256 finished in 8855 timeslots, 8760 blocks received
36791: Flow 693 finished in 249 timeslots, 183 blocks received
36816: Flow 1281 finished in 934 timeslots, 548 blocks received
